District_Name,Season,Crop,N kg/ha,P  kg/ha,K  kg/ha,ph,Humidity_Min,Humidity_Max,Humidity_around,Rainfall,Temp_around,Area,Production
KHAMMAM,Rabi       ,Horse-gram,11.9253433,25.47466441,11.71404759,6.202230495,79.2,93.8,86.5,411.6,28.04445084,672,394
KHAMMAM,Rabi       ,Horse-gram,11.92481938,24.85177421,11.79065317,7.371675891,63.1,99.1,81.1,928.4,28.15323789,658,129
KHAMMAM,Rabi       ,Horse-gram,12.05480041,25.0299248,12.97061728,6.046467294,39.1,98.2,68.65,278.4,25.71932811,559,184
KHAMMAM,Rabi       ,Horse-gram,12.10917924,25.26391242,12.43216209,6.70386197,46.6,98.6,72.6,913.2,25.97336089,503,64
KHAMMAM,Rabi       ,Horse-gram,11.40909478,24.68252237,12.57159434,6.658922527,56.6,98.2,77.4,253,25.28201871,199,65
KHAMMAM,Rabi       ,Horse-gram,12.12045632,24.97599764,12.97603318,6.817280952,34.7,82.9,58.8,473,26.44706004,150,49
KHAMMAM,Rabi       ,Horse-gram,12.49660172,24.75884429,11.56329083,7.161512802,91,97.6,94.3,593.1,25.31849716,73,19
KHAMMAM,Rabi       ,Horse-gram,11.36481444,24.61699367,12.03849768,7.519776888,50,78.7,64.35,436.4,25.04602031,74,21
KHAMMAM,Rabi       ,Horse-gram,11.34687219,25.19020228,12.16337886,7.544963002,65,97.6,81.3,551,27.38622099,31,13
KHAMMAM,Rabi       ,Horse-gram,12.40673254,25.17748549,11.85303236,6.802720508,23.3,100,61.65,302.4,25.38732869,30,9
KHAMMAM,Rabi       ,Horse-gram,12.10103905,25.23394682,11.7805867,6.071550979,33.1,88.5,60.8,979.2,29.11290343,63,25
KHAMMAM,Rabi       ,Horse-gram,11.43331658,24.75447697,12.37614829,6.854155459,50.5,100,75.25,448.4,25.74120478,4,1
KHAMMAM,Rabi       ,Horse-gram,11.53015627,25.10540475,11.93752069,7.446117521,20.9,70.1,45.5,1348,29.91055538,37,18
KHAMMAM,Rabi       ,Horse-gram,12.10114059,25.20648996,12.83293148,6.505783097,33.4,86.3,59.85,827.6,27.0578858,16,6
MAHBUBNAGAR,Kharif     ,Horse-gram,11.34641319,25.47672275,12.06733513,6.930413652,84.3,99.9,92.1,919.8,25.10208778,10300,3000
MAHBUBNAGAR,Rabi       ,Horse-gram,12.55304387,24.54713756,11.57074368,6.138083788,69.2,99.9,84.55,1139.6,26.87867183,3500,900
MAHBUBNAGAR,Kharif     ,Horse-gram,11.04696974,24.53483015,12.07313695,6.91070763,51.6,97.6,74.6,538.2,28.37142357,10300,3900
MAHBUBNAGAR,Rabi       ,Horse-gram,11.99962557,24.87116727,12.88911542,7.439247885,71,99.9,85.45,802,25.59718275,3100,700
MAHBUBNAGAR,Kharif     ,Horse-gram,12.36827795,25.30706457,12.6646959,6.484436293,61.4,99.9,80.65,937.4,28.76478857,9413,2598
MAHBUBNAGAR,Rabi       ,Horse-gram,12.57525422,25.35141549,11.62938727,6.420288826,45.9,99.9,72.9,905.6,28.90576017,2563,915
MAHBUBNAGAR,Kharif     ,Horse-gram,12.19489128,24.54796318,11.89932055,7.595809159,41,82.3,61.65,838.4,28.27888243,7324,3428
MAHBUBNAGAR,Rabi       ,Horse-gram,12.48920492,24.58410654,12.84855856,6.316896233,32.6,86.6,59.6,1000.2,29.0778556,2728,535
MAHBUBNAGAR,Kharif     ,Horse-gram,11.80912143,25.2699143,12.9036875,6.279338999,36.7,87.5,62.1,642,26.78856371,6024,2422
MAHBUBNAGAR,Rabi       ,Horse-gram,11.25185312,25.43022655,11.8904243,6.92108405,28.5,82.4,55.45,992.6,25.2417123,2283,753
MAHBUBNAGAR,Kharif     ,Horse-gram,12.32340572,25.35274488,11.87932294,7.483473592,33.3,82,57.65,823.2,27.50423672,5752,2238
MAHBUBNAGAR,Rabi       ,Horse-gram,11.46679504,24.65264612,12.26618555,6.63616341,29.5,77.7,53.6,1156.6,29.99164517,1621,206
MAHBUBNAGAR,Kharif     ,Horse-gram,11.29565053,24.79279215,12.41414837,6.214812545,26.5,69.2,47.85,934.8,29.62362763,4500,2147
MAHBUBNAGAR,Rabi       ,Horse-gram,11.05032129,25.19405169,12.78294667,6.485579301,38.5,88.7,63.6,1496.8,26.07850562,1626,530
MAHBUBNAGAR,Kharif     ,Horse-gram,12.06170819,25.40670541,11.78148972,7.329522212,52.7,75.8,64.25,1165.2,27.98364618,4976,2374
MAHBUBNAGAR,Rabi       ,Horse-gram,11.40702703,25.20405905,12.78505847,6.95100505,74.9,92.6,83.75,996,29.43665055,692,224
MAHBUBNAGAR,Kharif     ,Horse-gram,11.91168957,24.79539182,11.91051199,7.598349183,54.3,82.1,68.2,578.6,28.11308978,5080,3007
MAHBUBNAGAR,Rabi       ,Horse-gram,11.95233238,25.34809017,12.93695995,7.390959573,80.9,95,87.95,578.6,25.78238153,432,111
MAHBUBNAGAR,Kharif     ,Horse-gram,11.52935677,25.45024434,11.75553445,7.408128128,24.1,67.7,45.9,874.3,27.4847607,2790,1275
MAHBUBNAGAR,Rabi       ,Horse-gram,11.92034154,24.86231652,12.8737597,7.053504122,22.1,72.8,47.45,959.2,28.82975318,501,143
MAHBUBNAGAR,Kharif     ,Horse-gram,12.23874025,25.04596809,12.77664591,7.577991505,20.5,36.4,28.45,713.4,26.663086,3000,2000
MAHBUBNAGAR,Kharif     ,Horse-gram,11.61895291,25.08725951,11.82033853,7.592752864,16.5,63.8,40.15,1033,27.95862573,1904,764
MAHBUBNAGAR,Rabi       ,Horse-gram,12.25769668,25.21923386,11.93698657,7.483358211,46.5,78.1,62.3,551.2,27.74464269,294,123
MAHBUBNAGAR,Kharif     ,Horse-gram,11.10377949,25.31339354,11.7479056,7.463388224,14.4,84.2,49.3,926.6,26.12694917,1964,823
MAHBUBNAGAR,Rabi       ,Horse-gram,11.76729086,24.55211193,12.9331265,7.04515465,13.8,50.2,32,1090,27.90421529,1344,398
MAHBUBNAGAR,Kharif     ,Horse-gram,11.44368442,25.20388342,11.83757752,6.168318656,28.3,61,44.65,989.2,25.92832513,1210,557
MAHBUBNAGAR,Rabi       ,Horse-gram,11.40271203,24.52546719,11.64150592,6.184622266,30.4,67.7,49.05,1283.2,27.79755925,409,165
MAHBUBNAGAR,Kharif     ,Horse-gram,12.12448018,25.23797261,11.57164885,7.172706449,43.5,99,71.25,564.8,29.03153509,831,53
MAHBUBNAGAR,Rabi       ,Horse-gram,11.68211191,24.65590038,11.66630646,6.340913095,53,71.7,62.35,645.8,27.68195355,480,73
MAHBUBNAGAR,Kharif     ,Horse-gram,11.39264249,25.17517539,12.98340365,6.092402814,81.4,99,90.2,756.8,29.5896148,476,296
MAHBUBNAGAR,Rabi       ,Horse-gram,11.11926581,24.57898284,12.33304317,6.392024055,53,81.3,67.15,1236,29.29276225,632,302
MAHBUBNAGAR,Kharif     ,Horse-gram,11.46546688,24.98865817,12.69893851,7.561335871,49.6,94.9,72.25,470,25.67556657,503,261
MAHBUBNAGAR,Rabi       ,Horse-gram,11.92185867,24.51313077,12.19050019,6.450845014,46.1,80.9,63.5,789.4,26.13424318,464,177
MEDAK,Kharif     ,Horse-gram,11.55148049,24.65971194,12.93138877,6.338202597,18.7,68.6,43.65,719,26.84206854,500,100
MEDAK,Rabi       ,Horse-gram,11.29921262,25.37666854,12.25842457,6.434713093,37.2,75.4,56.3,987,29.82191431,1200,300
MEDAK,Kharif     ,Horse-gram,12.21152122,25.13358747,11.90705676,6.247938252,8.5,59.9,34.2,513.4,25.95295692,500,200
MEDAK,Rabi       ,Horse-gram,12.15799896,25.32559803,12.70524741,6.826833723,13.3,56.3,34.8,1089.8,26.91146106,1300,300
MEDAK,Kharif     ,Horse-gram,12.55889828,24.66013975,12.09338691,6.527417884,13.5,71.8,42.65,268.4,27.53571311,411,113
MEDAK,Rabi       ,Horse-gram,11.8818812,24.57687803,12.23323392,6.932921428,22.2,55.4,38.8,278.4,29.26866561,1221,436
MEDAK,Kharif     ,Horse-gram,11.55172253,25.19958145,12.18799114,7.522652395,20,48.6,34.3,500,28.8865363,57,28
MEDAK,Rabi       ,Horse-gram,11.21058434,24.94049319,11.62093943,6.923931597,19.3,61.3,40.3,429.2,25.95834654,732,143
MEDAK,Kharif     ,Horse-gram,11.30176883,24.61830951,12.97635082,6.024326367,38.1,70.6,54.35,373.2,26.2076185,80,29
MEDAK,Rabi       ,Horse-gram,11.23893128,24.5489615,11.88463065,7.386957382,39.1,75.3,57.2,570.4,28.37623852,626,207
MEDAK,Kharif     ,Horse-gram,12.54883722,25.28860385,12.099304,6.271532906,46.5,78.2,62.35,590.4,28.77700874,17,6
MEDAK,Rabi       ,Horse-gram,11.95682546,24.6102882,12.27492038,6.806825794,81.9,97.5,89.7,359.6,27.64246407,412,52
MEDAK,Rabi       ,Horse-gram,11.51627149,25.32178013,12.6849015,6.061739862,20.3,71.5,45.9,676.2,26.52343773,639,208
MEDAK,Kharif     ,Horse-gram,12.06755861,24.96709441,12.23253876,6.356690182,10,35.6,22.8,329.2,29.77979691,4,2
MEDAK,Rabi       ,Horse-gram,11.56356064,25.0277954,12.31296273,6.262755444,17.4,58.2,37.8,607.2,25.0573381,696,226
MEDAK,Rabi       ,Horse-gram,12.32347169,24.82813145,12.75525313,7.276053817,24.4,85.9,55.15,219.2,25.47628883,568,146
MEDAK,Kharif     ,Horse-gram,11.23415027,25.37119312,11.8485292,6.907831004,29.1,69.2,49.15,915.2,26.3908447,8,4
MEDAK,Rabi       ,Horse-gram,11.25575931,24.72928498,12.66343835,6.23077359,30.4,99.1,64.75,448.4,29.98672848,554,158
MEDAK,Rabi       ,Horse-gram,11.82027863,24.91848949,12.83976485,7.428666567,64,100,82,1530.2,28.07048025,226,94
MEDAK,Rabi       ,Horse-gram,11.75035315,25.18691082,11.63601562,6.172271069,48,98.6,73.3,1218.2,28.5646704,105,31
MEDAK,Rabi       ,Horse-gram,11.41581284,24.56862831,11.6999751,6.305683948,18.1,61.3,39.7,1145,26.06311385,306,124
MEDAK,Rabi       ,Horse-gram,12.47595766,25.10828938,12.11577921,6.2505319,19.1,59.2,39.15,1101.8,28.19733373,298,46
MEDAK,Rabi       ,Horse-gram,12.00081555,24.92083775,12.46492841,6.554391003,24,71.3,47.65,413.4,29.13103714,302,144
MEDAK,Rabi       ,Horse-gram,11.08980373,24.66084192,12.02899224,7.058454812,31.1,78.2,54.65,1113.6,25.24778497,273,104
NALGONDA,Rabi       ,Horse-gram,12.3880683,25.02417841,11.65833413,6.237530661,65.5,87.4,76.45,1091.2,27.4309165,4300,1000
NALGONDA,Rabi       ,Horse-gram,11.89797872,24.94407884,11.95863809,7.048057617,76.3,97.8,87.05,893.6,26.78451609,4600,900
NALGONDA,Rabi       ,Horse-gram,12.39182707,24.52642004,12.72417054,6.074986989,59.6,83.1,71.35,1229.2,29.92004634,2745,752
NALGONDA,Rabi       ,Horse-gram,11.95007879,25.14274933,11.57727195,6.467516318,54.6,88.6,71.6,1200.8,26.03680142,1982,388
NALGONDA,Rabi       ,Horse-gram,11.80703431,25.24412114,12.69496624,7.127346657,22,92.7,57.35,498.8,27.46803288,2275,751
NALGONDA,Rabi       ,Horse-gram,12.52159705,24.97680117,12.08972981,6.156042415,41.9,96.2,69.05,827.4,28.57300575,2015,256
NALGONDA,Rabi       ,Horse-gram,12.17890253,25.30562284,12.53849173,7.511353153,40.5,91.7,66.1,779.8,28.61655268,3890,1268
NALGONDA,Rabi       ,Horse-gram,11.65380398,24.99762222,12.20858276,7.034893028,50.4,92,71.2,468.8,29.54317651,4014,1301
NALGONDA,Kharif     ,Horse-gram,11.95743367,25.0720865,12.64441528,7.457608217,49.6,97.2,73.4,1403.6,27.58616679,25,15
NALGONDA,Rabi       ,Horse-gram,12.03562897,24.71728125,11.8434025,6.065213315,71.5,86.2,78.85,638.2,28.37619613,2748,706
NALGONDA,Rabi       ,Horse-gram,11.48684534,25.1753084,11.69306291,7.45951307,55.4,97.2,76.3,905.6,26.06835765,2703,773
NALGONDA,Rabi       ,Horse-gram,11.66907183,25.13040028,12.2527109,7.515707624,52.3,79.6,65.95,642.6,25.62417792,3000,1000
NALGONDA,Kharif     ,Horse-gram,11.72879058,25.33250481,11.83892572,6.299458518,81.7,99.9,90.8,808.2,27.64158442,100,40
NALGONDA,Rabi       ,Horse-gram,12.19121997,25.46152452,12.16926701,6.190204148,62.8,99.9,81.35,495.6,29.03266405,1422,594
NALGONDA,Rabi       ,Horse-gram,12.22196812,24.60724258,11.63086895,6.984452719,31.1,75,53.05,705.6,26.46930049,2465,730
NALGONDA,Rabi       ,Horse-gram,12.31617874,24.65205034,12.9911934,6.895095734,19.6,67.8,43.7,438.6,25.96570275,2235,903
NALGONDA,Rabi       ,Horse-gram,11.88283598,24.91811596,11.69207028,7.577508759,19.7,79.1,49.4,802.4,29.62257722,1141,175
NALGONDA,Rabi       ,Horse-gram,12.33795034,25.45893079,12.4365288,7.170791221,27,77.9,52.45,946.2,26.81947573,1088,520
NALGONDA,Rabi       ,Horse-gram,12.07206935,25.1090331,12.99114327,6.658031035,23.5,73.6,48.55,210,25.85893591,634,242
NIZAMABAD,Rabi       ,Horse-gram,11.7167736,24.85361653,11.95621026,7.593162422,56.2,86.7,71.45,439,27.71675317,100,
NIZAMABAD,Rabi       ,Horse-gram,11.89127029,24.91824288,12.14082946,7.356676191,81.3,94.7,88,253,26.7603312,82,29
NIZAMABAD,Rabi       ,Horse-gram,12.13343126,25.18994497,11.95979264,6.96743809,57.1,100,78.55,586.8,25.20409144,18,4
NIZAMABAD,Rabi       ,Horse-gram,12.15478326,25.47952249,11.80225506,7.297213725,26.7,83.6,55.15,358,26.07447176,22,7
NIZAMABAD,Rabi       ,Horse-gram,11.90345451,24.50016649,12.39826658,6.82306521,25.5,64.9,45.2,337,25.74400134,4,1
NIZAMABAD,Rabi       ,Horse-gram,12.41924069,24.6797986,12.47105816,7.280523179,16,57.8,36.9,382.2,25.07098066,318,103
NIZAMABAD,Rabi       ,Horse-gram,11.74913181,24.83547389,11.81157676,7.395750062,80.8,93.8,87.3,298.9,27.63325583,37,12
NIZAMABAD,Rabi       ,Horse-gram,11.06890244,24.56819961,12.11133212,7.411760389,81.8,94.8,88.3,185,27.15085496,19,5
NIZAMABAD,Kharif     ,Horse-gram,12.23245123,25.32369794,11.58837914,6.534787256,30.8,74.6,52.7,1116.8,27.28239802,13,5
NIZAMABAD,Rabi       ,Horse-gram,11.32583801,25.4034632,12.82729663,6.732532194,27.6,76.8,52.2,1144.6,29.28743625,147,61
NIZAMABAD,Kharif     ,Horse-gram,11.9253433,25.47466441,11.71404759,6.202230495,27.5,67,47.25,496,28.04445084,4,2
NIZAMABAD,Kharif     ,Horse-gram,11.92481938,24.85177421,11.79065317,7.371675891,17.1,58.5,37.8,584.4,28.15323789,2,1
NIZAMABAD,Rabi       ,Horse-gram,12.05480041,25.0299248,12.97061728,6.046467294,21.4,59.9,40.65,591.4,25.71932811,33,13
NIZAMABAD,Kharif     ,Horse-gram,12.10917924,25.26391242,12.43216209,6.70386197,81.8,99,90.4,571.2,25.97336089,12,7
RANGAREDDI,Kharif     ,Horse-gram,11.40909478,24.68252237,12.57159434,6.658922527,99,99.9,99.45,968.8,25.28201871,1800,500
RANGAREDDI,Rabi       ,Horse-gram,12.12045632,24.97599764,12.97603318,6.817280952,36.8,92.3,64.55,1091.2,26.44706004,300,100
RANGAREDDI,Kharif     ,Horse-gram,12.49660172,24.75884429,11.56329083,7.161512802,31.6,90.8,61.2,893.6,25.31849716,2000,700
RANGAREDDI,Rabi       ,Horse-gram,11.36481444,24.61699367,12.03849768,7.519776888,29.3,89.5,59.4,1496.8,25.04602031,400,100
RANGAREDDI,Kharif     ,Horse-gram,11.34687219,25.19020228,12.16337886,7.544963002,45.9,99.9,72.9,1215.6,27.38622099,1624,448
RANGAREDDI,Rabi       ,Horse-gram,12.40673254,25.17748549,11.85303236,6.802720508,36.9,79.2,58.05,1061.2,25.38732869,301,107
RANGAREDDI,Kharif     ,Horse-gram,12.10103905,25.23394682,11.7805867,6.071550979,57.5,99.9,78.7,990.4,29.11290343,1193,719
RANGAREDDI,Rabi       ,Horse-gram,11.43331658,24.75447697,12.37614829,6.854155459,26.5,65.8,46.15,1219,25.74120478,271,53
RANGAREDDI,Kharif     ,Horse-gram,11.53015627,25.10540475,11.93752069,7.446117521,20.3,71.4,45.85,597.2,29.91055538,1508,335
RANGAREDDI,Rabi       ,Horse-gram,12.10114059,25.20648996,12.83293148,6.505783097,22.5,69.1,45.8,901.6,27.0578858,385,127
RANGAREDDI,Kharif     ,Horse-gram,11.34641319,25.47672275,12.06733513,6.930413652,36.7,99.9,68.3,846.6,25.10208778,825,253
RANGAREDDI,Rabi       ,Horse-gram,12.55304387,24.54713756,11.57074368,6.138083788,52.9,99.9,76.4,700.6,26.87867183,455,58
RANGAREDDI,Kharif     ,Horse-gram,11.04696974,24.53483015,12.07313695,6.91070763,75.5,97,86.25,554.8,28.37142357,407,120
RANGAREDDI,Rabi       ,Horse-gram,11.99962557,24.87116727,12.88911542,7.439247885,67.9,97.5,82.7,926.6,25.59718275,576,188
RANGAREDDI,Kharif     ,Horse-gram,12.36827795,25.30706457,12.6646959,6.484436293,27.4,99.9,63.65,989.2,28.76478857,427,146
RANGAREDDI,Rabi       ,Horse-gram,12.57525422,25.35141549,11.62938727,6.420288826,30.5,96.9,63.7,1104,28.90576017,616,200
RANGAREDDI,Kharif     ,Horse-gram,12.19489128,24.54796318,11.89932055,7.595809159,26.3,89.3,57.8,707.6,28.27888243,350,151
RANGAREDDI,Rabi       ,Horse-gram,12.48920492,24.58410654,12.84855856,6.316896233,26.5,82.6,54.55,707.6,29.0778556,404,104
RANGAREDDI,Kharif     ,Horse-gram,11.80912143,25.2699143,12.9036875,6.279338999,28.1,71.9,50,766.6,26.78856371,283,129
RANGAREDDI,Rabi       ,Horse-gram,11.25185312,25.43022655,11.8904243,6.92108405,16.4,69.9,43.15,252.2,25.2417123,435,124
RANGAREDDI,Kharif     ,Horse-gram,12.32340572,25.35274488,11.87932294,7.483473592,63.1,99.9,81.5,993.8,27.50423672,238,95
RANGAREDDI,Rabi       ,Horse-gram,11.46679504,24.65264612,12.26618555,6.63616341,27.2,98.2,62.7,655.4,29.99164517,115,48
RANGAREDDI,Kharif     ,Horse-gram,11.29565053,24.79279215,12.41414837,6.214812545,80.3,99.9,90.1,1050,29.62362763,167,70
RANGAREDDI,Rabi       ,Horse-gram,11.05032129,25.19405169,12.78294667,6.485579301,76.6,99.9,88.25,415,26.07850562,214,63
RANGAREDDI,Kharif     ,Horse-gram,12.06170819,25.40670541,11.78148972,7.329522212,68.9,99.9,84.4,845.6,27.98364618,150,69
RANGAREDDI,Rabi       ,Horse-gram,11.40702703,25.20405905,12.78505847,6.95100505,63.2,99.9,81.55,518.8,29.43665055,188,76
RANGAREDDI,Kharif     ,Horse-gram,11.91168957,24.79539182,11.91051199,7.598349183,30.5,85.8,58.15,494.6,28.11308978,84,5
RANGAREDDI,Rabi       ,Horse-gram,11.95233238,25.34809017,12.93695995,7.390959573,40.2,81.3,60.75,138.4,25.78238153,136,21
RANGAREDDI,Kharif     ,Horse-gram,11.52935677,25.45024434,11.75553445,7.408128128,30.7,40.3,35.5,496,27.4847607,19,12
RANGAREDDI,Rabi       ,Horse-gram,11.92034154,24.86231652,12.8737597,7.053504122,23,61.8,42.4,632.6,28.82975318,96,46
RANGAREDDI,Kharif     ,Horse-gram,12.23874025,25.04596809,12.77664591,7.577991505,28.8,83.2,56,424.8,26.663086,26,13
RANGAREDDI,Rabi       ,Horse-gram,11.61895291,25.08725951,11.82033853,7.592752864,7.6,97.9,52.75,676,27.95862573,43,16
WARANGAL,Rabi       ,Horse-gram,12.25769668,25.21923386,11.93698657,7.483358211,21.8,70.3,46.05,702.2,27.74464269,2300,600
WARANGAL,Rabi       ,Horse-gram,11.10377949,25.31339354,11.7479056,7.463388224,38.2,78.4,58.3,411.4,26.12694917,2000,400
WARANGAL,Kharif     ,Horse-gram,11.76729086,24.55211193,12.9331265,7.04515465,53.9,81.6,67.75,298.6,27.90421529,9,2
WARANGAL,Rabi       ,Horse-gram,11.44368442,25.20388342,11.83757752,6.168318656,82.3,100,91.15,382.2,25.92832513,2123,758
WARANGAL,Rabi       ,Horse-gram,11.40271203,24.52546719,11.64150592,6.184622266,89.7,98.9,94.3,674.4,27.79755925,1068,209
WARANGAL,Rabi       ,Horse-gram,12.12448018,25.23797261,11.57164885,7.172706449,50.8,100,75.4,335.3,29.03153509,1190,393
WARANGAL,Rabi       ,Horse-gram,11.68211191,24.65590038,11.66630646,6.340913095,22.6,77.4,50,578.6,27.68195355,870,110
WARANGAL,Rabi       ,Horse-gram,11.39264249,25.17517539,12.98340365,6.092402814,8.3,40.4,24.35,1283,29.5896148,644,210
WARANGAL,Rabi       ,Horse-gram,11.11926581,24.57898284,12.33304317,6.392024055,12.1,56.1,34.1,835.6,29.29276225,695,225
WARANGAL,Rabi       ,Horse-gram,11.46546688,24.98865817,12.69893851,7.561335871,31.5,67.1,49.3,597.2,25.67556657,639,164
WARANGAL,Rabi       ,Horse-gram,11.92185867,24.51313077,12.19050019,6.450845014,68.5,88.2,78.35,915.8,26.13424318,827,237
WARANGAL,Rabi       ,Horse-gram,11.55148049,24.65971194,12.93138877,6.338202597,45.2,70,57.6,415.6,26.84206854,1000,
WARANGAL,Rabi       ,Horse-gram,11.29921262,25.37666854,12.25842457,6.434713093,45.1,78.3,61.7,1213.6,29.82191431,495,207
WARANGAL,Rabi       ,Horse-gram,12.21152122,25.13358747,11.90705676,6.247938252,46.8,88.8,67.8,926.6,25.95295692,338,100
WARANGAL,Rabi       ,Horse-gram,12.15799896,25.32559803,12.70524741,6.826833723,18.1,62.5,40.3,808.2,26.91146106,465,188
WARANGAL,Rabi       ,Horse-gram,12.55889828,24.66013975,12.09338691,6.527417884,13.9,70.7,42.3,1183.4,27.53571311,300,46
WARANGAL,Rabi       ,Horse-gram,11.8818812,24.57687803,12.23323392,6.932921428,31.2,75.8,53.5,611.7,29.26866561,257,123
WARANGAL,Rabi       ,Horse-gram,11.55172253,25.19958145,12.18799114,7.522652395,23.4,71,47.2,1307.4,28.8865363,279,107
ADILABAD,Kharif     ,Jowar,89.0999931,45.10381003,44.96930304,7.055777993,29.3,45.2,37.25,808.2,29.98042674,58200,31500
ADILABAD,Rabi       ,Jowar,89.71643192,45.13402666,45.30667889,6.661356483,31,45,38,905.6,29.50527697,96100,33500
ADILABAD,Kharif     ,Jowar,90.4764083,45.2223338,44.58835832,7.338910863,13.7,36,24.85,1183.4,28.99322915,49800,60400
ADILABAD,Rabi       ,Jowar,89.24102717,45.03173087,45.79228429,6.534357214,59.3,74,66.65,442.2,30.02081717,93500,40900
ADILABAD,Kharif     ,Jowar,88.51628887,44.78683682,45.3735458,6.263869422,18.1,32,25.05,808.2,30.03627184,50587,62171
ADILABAD,Rabi       ,Jowar,88.18912444,44.63226658,44.96618381,6.488680958,29.9,52.7,41.3,469.2,27.31490518,82630,35283
ADILABAD,Kharif     ,Jowar,88.50669811,44.07504058,45.8676634,6.734214067,10.6,60.6,35.6,756.8,31.95023304,47373,75749
ADILABAD,Rabi       ,Jowar,88.12489597,44.18330135,45.91426121,6.973194641,17.2,34.5,25.85,281.8,29.98982074,73626,43734
ADILABAD,Kharif     ,Jowar,88.19008921,44.19261934,44.94869157,6.403117873,24,63.6,43.8,404.4,30.11563445,37111,62161
ADILABAD,Rabi       ,Jowar,90.16783882,44.76174621,44.72165975,6.866018174,33.6,78.2,55.9,802.4,31.05279431,74174,63196
ADILABAD,Kharif     ,Jowar,88.97302497,44.51319266,45.34031761,7.443991682,60,83.2,71.6,493.6,28.36581644,39286,60461
ADILABAD,Rabi       ,Jowar,90.92501021,44.69960311,45.90268447,6.338944877,86.2,91,88.6,841.6,29.88850068,53035,23919
ADILABAD,Kharif     ,Jowar,88.63569371,45.14014043,45.86474242,6.9833034,69.9,86.6,78.25,278.4,28.97332581,35410,51097
ADILABAD,Rabi       ,Jowar,90.46183506,45.14060702,44.63826926,7.179687091,62.1,90.6,76.35,727,28.74327962,63220,38438
ADILABAD,Kharif     ,Jowar,88.50103081,45.31723401,45.13809089,6.509013672,21.5,74.9,48.2,212.4,30.70978454,27163,42483
ADILABAD,Rabi       ,Jowar,89.45593485,44.84100382,45.79039744,7.44285368,11,68.4,39.7,227.4,30.80962371,65999,26796
ADILABAD,Kharif     ,Jowar,88.86874212,45.24891696,45.32083974,7.477367619,19.2,60.9,40.05,465.4,31.00804435,24420,45690
ADILABAD,Rabi       ,Jowar,90.01381602,44.55733161,45.77785371,6.317894095,15,69.4,42.2,590.4,31.03548038,57107,39632
ADILABAD,Kharif     ,Jowar,88.47911276,44.21561218,45.11122833,6.529622267,24.4,62.3,43.35,571.6,30.57865158,20073,30391
ADILABAD,Rabi       ,Jowar,88.63681026,44.59248602,44.61515899,7.042274311,14.2,64,39.1,756,30.89044271,57042,37990
ADILABAD,Kharif     ,Jowar,90.95409012,44.73701241,45.1473253,7.438561994,11.3,53.1,32.2,702.2,31.72349279,23000,54000
ADILABAD,Rabi       ,Jowar,89.02963335,44.0026267,45.7197869,6.911811685,23.2,51.5,37.35,436.4,30.19843796,30000,24000
